FID,IID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,label
HG00559,HG00559,-14.36746311025008,84.70632192516912,-11.316542599561474,-21.770369831986205,1.3790749213181168,11.338580830301844,4.175947677594241,2.941993227136149,-3.7599429399564115,-2.4555559193337317,-3.1929736072208272,0.17048562791232613,-4.1871131085639615,8.277469777428523,-0.3597402095692256,-1.6316070571081025,3.7972598203220502,-2.227734681493864,2.7829555701077036,-2.420818518535946,3.2434099088965223,1.5398508767301566,3.8663187631894913,-6.830782472560435,-2.8642605009381623,-0.2498273502193652,-3.7474780444190507,2.360858695996556,7.475669979218029,0.19881599008133338,8.108726044767362,3.7623353394954155,-3.7317564731227195,-0.8478654995998044,-0.7350618765932463,2.510405119608837,-2.898777326504429,-3.646123158089125,-2.8663409174495005,0.5638308786279277,0.5284920888557506,-5.7017382766781335,-1.1768285620951087,2.6606593095202746,-2.141207732386221,-5.083683259624268,0.6310109288223475,1.3200071106262254,8.721387812547551,13.817321689893594,EAS
HG02702,HG02702,80.17330782467148,-7.685441301485533,-0.11078169581182454,-1.978060408593265,-2.319638542651172,6.241803019345053,0.7475176456185314,36.258340099499236,3.306285880310694,-0.5041978960414055,-1.7509885420828493,-2.9939626348135366,6.802617373811065,-3.163220034749376,-1.468602331892164,4.774205719917845,-1.2872336398358928,-3.661476646991971,-1.1538285454053765,3.4614393849195815,-3.0058116652122826,-4.494165005470523,-10.513242157045966,12.450037514720943,-4.5560651180565355,2.142924702357872,-4.0513297788170295,-8.236666040384316,-8.189048621339257,-6.848623839979856,-1.0575831278531878,-14.491242118857254,-10.851917218431021,-6.1809805969496825,0.9537765799356775,-5.193889433550012,2.323356553526766,13.701588616422198,1.949471715388905,-0.9745536797480019,-6.403091444867685,-4.1522437869362685,-6.5538242391326955,6.216389344367876,-2.1624096699564515,8.944879688135508,5.652076522069366,7.213914234741094,-2.756213915907448,-9.485335754463913,AFR
HG03048,HG03048,82.14613467217507,-7.714498839443622,-0.9294238120175743,-3.0858817338680913,-0.5675930975791121,4.679530007693581,-1.9776041218950262,39.541756175348425,3.47100569755665,7.074219018083097,0.4848363593647936,-1.843498086600723,-6.984512363607762,4.63630805695274,-5.0992333439362385,1.6503088134191466,2.142293410474683,3.1938407889386915,6.945260796670556,-4.663667156401477,9.128765954549111,4.77674513115823,1.342084975397608,1.6855465824211822,1.929662515427176,0.11100642772900118,-8.220919819857624,3.094385401403979,-4.639006431110318,-3.219403878088429,4.483683885326023,0.9774806134277705,2.80397733562964,-4.341642516626036,5.083170195666673,-11.590165311742847,6.6008280872227125,4.881743236610014,4.049657839769941,-1.6438333061803698,7.310015134725044,3.7851705030983362,1.6917558090914897,-10.082290837387777,-8.429552178453473,2.8525969147214605,-10.750739715954756,17.47201385359517,-3.828076423021281,8.830850776782459,AFR
HG03304,HG03304,83.39166727660314,-9.587340781749488,1.0500979457819497,-0.23472113894731444,1.6274799908243471,-1.6428485600898686,1.0834329950534263,-12.525485804340569,0.09980761455623498,-13.339272928427077,-2.527277851392067,1.3271520635454273,-1.4960255427429112,0.4007602226262668,3.0114453277643753,-4.228693912930689,-1.1031908747348416,6.3730858164769995,-0.5673116639050159,-1.8656173544657861,1.4025761399562389,7.292139567040483,-0.9349241285597555,0.04286423089919523,-5.459926634101925,-1.7765953234484229,-7.2181282601454955,-0.46771299054709736,-6.384158064031486,-0.12037855713894428,8.08343627916923,2.5382056913284017,0.42179893235972205,4.567094045112777,2.881667705895524,-0.15084541780989888,-3.2172508634776693,-0.10131982821326024,4.14449483929847,1.6595692803396829,4.652150665813428,-2.4926123261349997,-1.4174724741837241,-1.6495999993336588,0.7959260394083301,2.0367947447540073,0.16701654330920884,-5.136288223045248,-1.221300599121011,2.8234523467653547,AFR
HG03267,HG03267,84.67741996607212,-7.034023826420725,1.417433567261683,0.7489823159338246,3.7798006667808357,-1.7196727238668865,-1.2929087660161274,-15.968748996814313,-1.3873700445080799,-12.772667278164672,0.37058374620653567,4.966222222142394,1.989031073613943,-6.812236613062439,0.2461565977890946,0.19232217196508244,7.127029035072143,-3.1248671373675085,-2.3618226211259112,-2.1239614797194757,-0.27467201947720477,3.0492835262630242,3.3812169980196902,3.2659437177295176,3.7726674129917503,-4.21916589839665,2.7272509627165995,-0.9169278171763606,1.3837642312578489,3.8775194605130445,2.9847223909003424,7.530191061134936,9.81712067495838,5.233830047018324,-0.3521252822852834,-15.40390419321288,11.22888157993272,5.888397780796353,12.5792374529528,-0.791751638468707,3.6782279098344595,0.7498521838767316,1.1495095731580605,7.361278273820672,-2.7545156358423246,-9.908399758585247,-5.266545845804447,-5.971325099243387,-0.09100387128776853,0.5993242109900253,AFR
NA18542,NA18542,-14.728784305723822,83.0583929489879,-11.365856760334344,-18.447896470095305,0.06901796382481334,20.839952036976218,5.0926005416017235,-6.779727904838393,-1.0021129504041666,-0.6772767157843007,1.912670351797983,1.161706178911772,0.5684193302297841,-1.0163180643913887,0.46885075839908824,2.66934484928062,4.660728609047383,-2.693061026307336,2.0599459348819393,3.631935183386382,6.442258593840951,-2.749818176917346,4.185219795164233,-1.1618419226272971,-5.899365211267061,-3.4785937966937914,-1.1582637195821108,3.7967585535198993,-5.096393780010475,-0.6383583826471827,-1.089056386432471,-0.3328893385740026,0.1470821070486242,0.12281631690170261,-3.339032694160683,2.7534556608310585,6.824125252202361,5.439387764414499,5.79683753482223,-3.307195228765663,5.579449071186048,-1.68471939059505,-5.124631494903721,2.9500682477039835,4.767894678253963,-4.510003441855988,0.14863302787676325,-0.689267150507704,0.9670611023819456,0.691484348682836,EAS
AJ,MU2_RP2E3,-30.046625016218442,-38.95152924596573,-10.19510516646798,-19.869404756998218,-28.39184774051587,2.223549299283245,-13.360924131840541,5.982272787339202,-3.7292697984452103,-2.4815930078208273,1.8713481359765154,-4.835671424409783,5.0948712499118045,-2.544713446873736,-2.696523101581872,1.8070265798352552,-12.394303741362586,-7.375795001763148,8.705042523254463,-4.447569324761872,-0.2591557468038592,-3.4138889855682226,1.9488190983444704,9.54427068185559,-2.9025020111080866,-0.9116946479563239,8.606015622556306,-1.6284746425992342,0.08518984735557474,-6.979918213722537,6.242211710032607,-4.181056149072907,-3.446180056941629,7.144004212138914,-3.4047569435750735,-2.586643918329322,-6.416232362953449,1.1703324340396517,0.7417794425602107,1.8680647934934924,1.8946828656440509,-5.756473010628093,-2.364661643104647,3.415914498072722,3.586261493789557,-4.143559461667798,-5.58897288269704,-4.037894609797866,3.1384505298053638,1.399051510468025,AJ
HG04039,HG04039,-17.110410864357227,11.602063924076822,55.87121781963172,16.391277078559952,-3.842230858709581,-4.213442762778214,-2.449476406556402,2.606188576392641,-11.152022577336037,-1.4916825098558146,1.1630922303086417,-1.9058399619758315,3.114529913787073,-0.341226601900966,-1.415225081571258,-1.0801496460055002,-6.643165032499911,-6.240518864981398,-0.37606543378401897,5.000064311716991,-2.772170128380983,-1.2802980104566695,-2.842046842700139,-1.9771444648277614,-7.797758351187565,-4.728387880893994,-2.1810481820912813,-5.561551799095601,-2.0828365035408756,-1.5112740623528662,-5.0626586411422565,0.7409276411934338,8.78663256176851,-4.482114842548102,-0.7406859743378813,3.7496039549045306,1.9145751928905523,-1.1980632917377754,3.1503086186611453,1.8940908399110181,5.329445395443409,5.371668801266427,-4.806561758361091,7.0923580040027545,-0.6451542121396322,5.364568874638925,4.724288453593141,-3.0278675380821576,-5.043369946552317,-1.645597385689913,SAS
AJ,1C11,-30.140168504710807,-37.386976589410054,-7.1061950083520244,-15.169946955937133,-17.29437508445316,-0.3114515550793618,-9.425958711751742,-0.996966075264887,1.545673490311332,5.415179677757486,-0.5922811213778345,0.8612358534594778,3.968548271453541,-2.444947407407813,3.7773379391822526,-2.0597385476625303,-4.630542518927931,-4.428380409573996,1.5198731904643885,2.640984436830952,-0.4196584666740555,5.336076131711125,1.5650544381341185,0.04406796620777619,-7.103369464033413,-2.2032582384569994,-2.0947494331684426,-0.2576469973319386,-0.0018979399770661118,2.8835419893515124,1.3036814493863433,-0.6868915706597285,4.646893363233236,1.9559542836574846,-2.6397865589119087,5.369396044366307,-3.0562232164970524,-2.286171112267918,1.1940926612225764,-4.324808482265221,6.557798492768509,1.3027320125410922,-2.0989147162940642,-2.851382391384199,-5.214915129729687,5.7907977471728245,5.468499307612821,5.397931828488716,0.4699570698255216,4.624495707461607,AJ
HG01206,HG01206,-16.864329218610482,-24.244933713874584,-17.030389963471485,0.9917625412900829,6.361652176401659,-8.520441660071501,12.443313280623608,6.192104557917426,-8.982185298297283,-12.011595762654528,10.785179193664995,1.50543704373867,20.844179961192324,11.551676928125191,0.21173629787408121,2.90838027091497,-4.6882334960257275,10.044197772766465,6.6415182837349995,-20.992784965716726,-2.7688538303621715,6.858160288023412,9.352044161957256,4.713729436393705,-11.380293188110072,-11.049759938665105,6.017838473719298,-10.106052686814602,15.017755575330535,32.96044882787515,7.620211552139537,-11.478736499878522,-8.754750871261553,16.29207416351931,3.752732344533249,0.7448195492284385,5.0711019972180935,6.446737025074241,14.024788093767922,-23.4283437096781,-3.1967731950030394,5.408104368257378,-19.16459311910994,-13.57198589737919,8.43084768711585,6.52874308292294,7.312622207296517,-11.65630196613306,11.122217747404097,38.35087109378629,AMR
NA12399,NA12399,-35.17534867173165,-36.3174112665119,-13.744944662700409,-11.49896488786445,26.363157717355413,-2.8304124693015953,-4.721626995581391,2.8872900878283763,-3.2701975502790623,0.9073602510406445,6.4348752489482335,10.516971801965132,-19.238604887190423,7.219940367694649,-3.0807381217219882,9.828475437376142,-1.4681781593977095,4.1546415355733375,-13.574682329491878,2.211024736362013,-4.785661564482889,-1.1390550730283593,-7.138405181714457,-5.6743331190649995,-7.890033426230893,-4.12877076039302,-2.336685120307399,-21.150150892161207,10.121176285084077,-0.06856558231951411,-10.288665950792444,-1.3863547276892352,2.692214792148986,15.576701476597677,-1.5402412103902836,-20.11667088875457,-26.46727241564662,-0.9948712373640677,8.99035489423985,8.621991477894808,-2.6496754025550335,14.027370039693448,6.185448378020017,-17.13703204962577,11.564736971468118,-12.848235024825996,-6.704194557777621,-7.497013485627449,-15.007126239607128,-3.4125539316483122,EUR
HG00701,HG00701,-13.590556057982925,85.26129212869529,-15.169748579307631,-24.737431371570647,-0.2518110768727429,-5.711955361941372,0.04478443207167547,1.0697694567882299,-0.42341141304544466,-0.8002890362923577,2.479942150650604,1.492193901775452,5.1852835644690005,5.290473382240513,-2.6346647978535596,1.8581792273711044,-0.14536249362708187,-0.34006774678167073,-3.9379846922356596,2.259116711301462,-1.0000597400299351,-2.0374155027124816,0.5597561760961346,-1.7820344390123846,-1.0525105246417412,-0.6830054350345184,2.8922380807572683,4.0218475080485465,-4.024265532291713,-6.153095339334329,-0.7651823369013463,3.039245608526919,-0.40715275503691944,-2.4595338383596492,-0.08632145272040591,-0.7961777100963621,8.286041794445564,-1.018497069505741,8.142084621885607,3.857845465522652,-0.328921830116585,1.1084806451223075,-6.320840453192788,1.2129714889315355,-1.2320075848032552,1.1020749623143755,2.687908758589304,2.74918457406144,6.293060673795318,-1.0136566966630276,EAS
HG03805,HG03805,-16.244077393094305,15.221479066433306,48.081652998898086,16.02603049306959,4.3260518160929,-0.5496700075490294,-5.080715493353043,2.123268972206306,-12.408555241440004,2.9852302732160716,2.3167857873781545,6.3698325860490135,-4.2543536987526505,-8.255583986068444,6.420474120667253,6.773536945880368,-6.290020013311006,4.597878204859675,-9.290237946865226,3.396768318522955,-2.7052369028034784,-6.010972248710182,4.4574222056567985,0.5636342551235153,-4.527482029776702,6.7039900667021834,5.951544274420675,5.436287982137965,0.7173847396816403,3.522894001006557,-9.7478400058294,-5.557479308998173,-1.7132955320158656,0.39339429840627615,-18.579113342843694,5.587195079991379,-7.544012589354848,-1.3239497397160824,-12.92544431562449,6.444674416360087,8.274034920622084,4.406080369747025,11.526771002462928,4.18142968149383,3.933197852008398,-2.311917188296187,-10.592207354435347,13.136191256394222,4.694814073888113,-7.1198419939990245,SAS
HG03034,HG03034,83.3839150441531,-7.825474193801662,-0.535581720117452,-3.8657819906800968,-2.0311299246331136,6.145064517009404,-4.247939081598085,34.853504398905905,10.776431239044937,3.4097231872584226,1.4320100433590588,-1.1792158355215445,-7.853196337967969,-2.5521031941318313,1.1420098331542976,-13.433540444964912,13.121374441766132,-4.072761828647833,-2.9856829165239103,17.30937356347447,3.755025092917687,-0.8494580788273755,0.24528948679559515,11.059340257305413,-3.686630941356137,8.87156292208181,-5.562536599534376,-2.061712115853036,9.779488059807967,10.567321690099492,-13.886157679713723,2.4004161817454532,0.033625899428980574,-3.4059510206304697,-5.6778084378564415,-11.027222155864923,8.207419007625163,-1.7894311107651217,9.389905159406982,12.586068679997554,-4.3572180845843915,1.1198456022950314,3.527199827442335,0.15071129205152115,0.18058754760468654,18.786145476695403,16.55610441285283,-8.99729888010388,-11.016046395960947,13.398726039150104,AFR
HG00735,HG00735,-20.869324485161403,-21.522027407688068,-22.223653444686132,4.068892989515635,6.986491000241202,-1.5456508989277031,7.084403912256599,-0.2854762497126742,-18.84974027640972,-15.91784395368652,4.6988858788522965,6.44187965875973,20.675608748873852,28.541578041122285,-4.111345564711449,-19.54257847331701,8.635992160051472,-0.12607479749811348,11.200574797600687,-0.9349079864451707,1.8900187729657434,13.010272537456451,1.6929640169406956,8.260911621629061,12.918135890694211,-6.212094882246643,15.084866953278175,-14.23918662454408,1.9087232827579583,3.4969250206788485,8.78479555447338,-7.022744001452409,6.87361982600717,0.23364984216056098,-16.653626281195002,7.425732573583479,-23.867335928749966,-19.503115489198905,-0.8650238102707407,10.023137170132625,-25.10356805824628,-2.7066759692605555,27.401824951544153,-19.814803896344237,1.1182547439862298,-22.998488442207307,-13.756037126672176,-3.5806420974282727,-14.534296746935631,6.32612679311222,AMR
NA19783,NA19783,-21.004180518663972,28.98007902287222,-48.566919008619415,75.63491236524138,-8.182120969525846,0.5810740764376513,-0.9223436835162978,1.634538763211165,0.7095206539597219,3.974618050910341,1.4760042709802073,-6.043337696531246,1.061015231446041,8.03721518684511,22.90132322370651,2.1312078019531673,-14.527885508212053,30.023026363099326,-5.456178452613738,-1.6799142245882104,11.786359464401981,-4.942440816394631,2.3030677236827994,-1.5975003328555553,15.274050648192029,3.8169039201698283,10.618519213021695,-1.5005738637780428,-0.3697143204330178,0.26739371778841226,4.916643993541758,-7.548541606083602,-9.982589140045311,7.110913587888749,-16.612898287496723,-8.67271675974738,-1.5461138287126885,-10.416977916369795,-8.05629244570286,20.286702584552152,-8.524436872354693,3.8692088359700985,-6.713218279124371,12.179690037272389,0.8118505510086693,16.303340916844842,1.1779015756140707,0.4973303923992857,-7.478878421126932,1.4791323026945824,AMR
AJ,AP8_2_B5,-31.282043208368485,-37.90140612158998,-8.789144610099884,-17.08601758305748,-25.579367411965666,5.279650386771788,-15.12135151328974,2.6937922891878947,0.538165900077745,-0.781693473725829,-4.04907638343097,1.1663402949183324,-1.6556484697668985,-1.6554652115713309,-1.0204122587794746,10.071596574816178,4.114515507231942,4.643031661215638,2.75361544940672,-3.1089951846966732,3.447700388129635,0.49193696130166364,-0.18734740072840492,-6.637893745411696,-0.571966326512549,-0.6135229080938907,-0.8126414063568224,-4.710490071076668,-0.1787729558482909,-0.12094029444622655,1.7838666542399662,7.001424018194185,-5.062063055952423,-3.984300576655976,-7.48859638192493,-6.115241492334997,-3.7162438028949194,4.09942734488321,-1.2848502653071197,2.9933017338348784,3.1010258210875246,-2.561770019430848,-2.3991327144173473,-1.3203112780284685,0.2277838851800033,2.6811789822066014,-3.318426408045078,4.650004144621916,9.154522230955058,3.851915671073851,AJ
HG04094,HG04094,-19.87106534890477,9.4847315119863,58.25660794524719,21.941305599766608,3.5606711212884816,4.194980181227551,-2.535614347699667,3.154914682079906,-10.861534688605886,-2.2938906959353353,-0.12609319487738743,4.929668674091564,1.543716334033657,1.0505573078851973,2.479837903915631,0.8211786425703631,3.7191997309145233,4.4535827929749106,-4.933977320032793,4.568225585116491,1.3178064106903764,2.6605325967052833,3.500779816425606,-2.605890167073993,-2.0348734586529034,1.1871042745280094,-4.650214479674406,-7.037385421335389,-0.2739046627710567,-0.20424367143450306,3.9642966427634008,-2.4218745737429783,-1.0911495444622255,-8.455057913215859,0.1145253955237743,3.929353439677758,0.534553640198588,-3.3606595024486583,-4.415095189214051,4.644638010547939,-2.151787845922852,2.5605604352356397,-0.13018902142889094,0.8366781944430076,-0.601901759583985,0.27417203220322034,4.295086818538277,-2.984119148705896,-2.9001512887249614,-4.0039086582989185,SAS
AJ,APB9,-26.926368696981456,-35.00979370848295,-8.081839410949723,-17.09192314385766,-23.465383185976062,5.748035240957392,-14.54650487136373,-1.2823846377492076,-0.19634469244093442,0.7048864644680953,-1.1179358194381412,0.22922895041300237,-3.741752195602358,4.365191796010494,-0.8176407650463963,3.722296771637719,3.4101787761311466,2.324703585504477,-4.527083464500287,1.5945491215178675,3.5347311370383214,2.30682646344582,1.5417738011310778,4.084720472625089,-4.442635561330232,5.950988052623549,-0.5492217373010804,-3.1092578997824663,6.987272391959582,-0.6436253690608563,-2.693661309359915,-0.7150965477209599,1.9812941689582064,-0.8433702248548512,0.43344859798449215,-1.5462922314574625,-2.018042240520885,-2.2881301495630098,-1.6971037165093823,-3.6687431820782255,-5.047525517391046,-1.305573959197864,8.232759853224692,3.9607560947699922,-0.5279556517263343,-1.0779035046527738,-3.9439989564616633,-0.27881735333982127,5.944626920895792,-0.057193140679194156,AJ
NA19011,NA19011,-14.582195029182405,84.1071261752612,-12.138433385502788,-21.033422713391666,-0.5234538777403865,44.09950461626127,6.958835508023752,-3.5517773243697808,-8.805986227371733,1.6062361014966542,3.029955134831229,4.546024209661034,-6.522355129448392,-3.7138654805028883,-3.1944929566179794,-11.190343430373602,-3.578732937173119,3.657430081191718,6.314642152693079,-8.490394113548449,-2.959186323040671,4.462247299412848,3.05028050565,-5.5821471174285024,8.682675001794975,-5.521397034676919,-1.013576541840728,-1.1554939182368582,1.0237701501664853,-5.299807432172485,2.6038958014886266,1.4724842105988427,-3.8444052548221603,-2.0084512454039087,-3.2282339530188318,-6.597480420288987,-10.895930617909881,-1.4717304913303475,-7.62451771535287,-1.2226497822940257,-0.09481427102222247,1.0777244719344508,-0.18229356159371018,0.6317361575705488,0.8786950298105299,0.5306615625939209,-3.7549085306291965,1.2520039104773133,0.05737639410891917,2.278672608478265,EAS
HG01766,HG01766,-28.73048988077945,-34.29740002088268,-12.995352098466105,-14.309171430865728,10.759186267419626,0.7670863093898719,9.286356054218667,3.926518154896725,-8.559663915712342,-3.915942541974578,-2.333521111046411,1.0288055307665336,-6.93968278373078,1.1646977896210795,-5.296259413403437,-6.504940183387692,-18.00302517351033,-4.481446798789413,0.7454050769089554,4.438574433558895,5.414095889665019,-1.6035638488708672,3.8010244954138823,1.0485059025254306,0.7566536720854751,-3.123358615296146,-0.024242786216872286,1.0842177385923963,-0.7405501845901624,-3.677175212333239,-6.674262168631425,-0.8153097792000261,-1.5919409296518718,3.5837928580555936,-3.8203334397284303,-2.5380069426805716,-3.807045773627409,-2.243850535437125,0.6762691674950467,-1.2443383586044545,0.9854446960919838,3.586239494100487,3.4160767593788046,-0.8980958536971023,2.881150608099033,-0.06556493277273154,-0.44071989239597625,2.0514920087873647,3.736651973555757,-3.2728455860364534,EUR
HG04227,HG04227,-17.045654914702354,17.5778983528241,58.08458469479383,17.313658341740094,-3.2255956371244277,-1.364313101193348,-4.4253794790953584,6.298097435304825,-9.815654984314175,-3.2973122905237697,-1.8030444664287002,4.678431353844853,-2.120065365405768,1.7125080871302847,-12.26261431925044,4.590163550213472,-0.556925061656537,6.421114748087892,9.251249027648182,4.889067982172708,-5.0139781227161535,-4.3665148964430305,6.337790688369614,-11.248017883413837,6.875223616498371,7.808906442256361,-3.1434844951494263,-23.91933261589172,7.205020877254256,-12.275248004188224,-5.877923358829426,-1.7276937101094803,-21.98097964759126,-13.826734117848178,4.755918808821829,2.0632977618738715,-7.447623512765971,-13.713919056387562,-2.194551604385726,20.652127750398304,7.637161129742885,12.044004376640041,-13.300459077980937,16.438978214013623,2.7810272215000853,-5.123686063562546,-7.746239686724256,-2.68860873387291,4.500078700903845,-20.983877690639467,SAS
HG04187,HG04187,-18.274097238255067,14.351935443022414,57.12624139973867,25.368513774989665,1.4507138509082527,0.06648732468877322,-6.776754387109717,5.031116251330686,-13.308650822813213,0.1539013057855881,1.0011762053110027,10.77130655425174,12.510386118718937,-17.297208671117573,-17.1265951798093,6.812415827107033,-9.335377688463097,-6.676048289823654,6.906464829169714,9.330765845554504,2.6384155719116626,-2.117209119197194,-10.268899832952215,2.159750007268309,-1.0651720211858557,2.3823227890849705,1.3908633765555471,3.0805697052086063,1.3757000657771108,6.863164149944708,9.125947008811906,14.308472963295872,6.76892456124115,-3.6791416708731743,8.332768002352076,8.198175301367796,15.773771252337898,-5.752076232670078,-2.365425979816218,8.20788884945156,-20.939036442268627,5.438448133671631,3.3235859167271125,11.051615337399783,10.176656744113318,14.016350786674247,0.6090345375677667,8.517893921585085,-8.589109914231045,-8.158722546173616,SAS
HG01109,HG01109,20.396325771035404,-16.70170114281985,-14.960720639334152,3.2681847709474594,5.041239398392125,-2.1963653797761498,5.513619499822588,1.100281004446251,-7.372589968380926,-2.808138034365322,1.7811614263023787,-0.9453233934016061,5.419405191923252,15.59843932225891,11.945990421735681,-0.042616577710706864,5.541517605946964,-2.4693589107821614,5.586816132611561,-14.525435979303191,4.272188088147921,-7.197740002691759,-2.3349792876737405,-0.5553058804396367,-4.563107449998954,0.9897768862850277,1.6135455880309861,-4.180639729524806,-1.559022236885736,-3.2719070342304684,-2.6696258014202714,-4.710257770694719,-8.576493728733526,-0.5489756445114905,-4.820586173664798,5.616714210229807,-11.797255476038616,-8.002746520037856,2.5246978389085606,-3.688407723024894,1.1944955072882344,-21.46606433648885,3.695655308273212,-7.935267699059373,7.967054203257733,0.14052852644962793,-9.409155286940672,-10.241451719085582,-10.134280199528437,-11.760036571175993,AMR
HG01095,HG01095,-19.12626980970987,-22.79504688406353,-23.55923403886952,4.383856291942433,6.25474749366874,-2.728786081292727,7.529010234634374,2.537663534280293,-10.358359463055343,-4.217820855796684,10.20079782395333,5.877018842007134,11.987163599022947,16.47406395951607,-2.952991250486552,-7.741654235642602,3.4639000976877328,6.601722310799026,4.302654188098485,-0.04435385975276096,-4.099708572514055,-7.603759528769263,-5.488917408163987,-2.789354025031261,5.342329236875528,-8.399495731636279,1.9757584574415232,0.9605817427527851,-4.106077387413455,-2.0569630939267793,2.8508774148630267,4.134109008123748,1.9849831403534768,-6.291581553102075,4.315498847818027,3.208901461508975,-0.5486757044889645,2.9948334076093484,11.616143555474306,-0.40532241646968353,-2.5770797064568773,5.463309382630281,-6.115909177924258,-5.345440965391757,1.257995376311875,-7.494013211185496,-0.6958808972062744,-0.7272449888635507,-0.9041029301517263,-5.509091709587379,AMR
HG02356,HG02356,-9.739800200749686,85.23504954689702,-9.936630912416536,-24.177263570040385,2.214279970162536,-33.297371587818354,-8.454825001061694,2.5419299087552294,6.565882184021472,-2.389344789858479,0.29056207875397505,-4.974772270914182,-1.6785515229530419,-7.128348230090559,-0.9177347342841321,-9.074756354215689,-4.143675527963779,-3.9946605512498943,8.584135602219462,0.8236723499764489,0.9579579478499797,1.4731334349603036,-5.315211953734308,3.678521722819319,5.092061630181296,-0.40537172883986045,-0.1425505675401045,-2.2977804381198137,5.3855463286623415,-0.8609769976926421,3.3084946547326193,-8.17912003973136,2.5243564455107523,-1.248504635856253,-0.5657677060017763,-0.5961269798393789,-0.35435419624201786,2.735859450679966,-2.2988115247609087,1.040600093782148,-1.296977056168388,-1.6413533590303777,-6.165641231724933,3.9015499582163424,2.1908406399045446,1.3073879104513517,8.497092332312366,-4.830148087883384,-3.1581806725095887,-0.24275278159947644,EAS
HG01139,HG01139,-7.40771168699819,-8.45497495353942,-27.2369913063532,27.44682906001175,1.9285597152354146,-6.87048471284465,6.473006035105082,3.0975181644890277,-8.256418846475528,-1.2345805228589004,6.343648587823383,-20.09806828212751,-5.1223408861598,-15.190572459925571,9.996998512185097,4.9229994475285555,16.022705702202206,3.518131796745805,2.147963516469616,3.432248227419906,5.92850361953341,11.575382556783751,4.482240836831321,-11.741140058810563,-10.927428255022742,1.4064661683877626,7.037271216183182,-10.045492697619837,5.346275056224876,-3.770710480836583,11.634300440778327,2.8355991831111953,19.688625228797626,7.629675761725185,3.4455735142215653,-26.39896291894283,11.521487249566897,3.845974652547908,-1.4212694650718911,23.23181828813682,4.759518164453631,-8.56824912888791,-3.166072001019865,5.49982687689628,6.643591616479297,6.380292297792615,11.170131665988725,12.202497248184413,3.9713378461242654,-11.76055459433651,AMR
